Entity,Code,Date,grocery_and_pharmacy
Antigua and Barbuda,ATG,2020-07-07,-15.714
Antigua and Barbuda,ATG,2020-07-08,-16.857
Antigua and Barbuda,ATG,2020-07-09,-17.429
Antigua and Barbuda,ATG,2020-07-10,-18
Antigua and Barbuda,ATG,2020-07-11,-18.429
Antigua and Barbuda,ATG,2020-07-12,-19
Antigua and Barbuda,ATG,2020-07-13,-19.286
Antigua and Barbuda,ATG,2020-07-14,-19.286
Antigua and Barbuda,ATG,2020-07-15,-18.571
Antigua and Barbuda,ATG,2020-07-16,-17.857
Antigua and Barbuda,ATG,2020-07-17,-18
Antigua and Barbuda,ATG,2020-07-18,-17.857
Antigua and Barbuda,ATG,2020-07-19,-17.429
Antigua and Barbuda,ATG,2020-07-20,-17.143
Antigua and Barbuda,ATG,2020-07-21,-17.714
Antigua and Barbuda,ATG,2020-07-22,-18.571
Antigua and Barbuda,ATG,2020-07-23,-20
Antigua and Barbuda,ATG,2020-07-24,-19.857
Antigua and Barbuda,ATG,2020-07-25,-19.714
Antigua and Barbuda,ATG,2020-07-26,-19.714
Antigua and Barbuda,ATG,2020-07-27,-19.714
Antigua and Barbuda,ATG,2020-07-28,-16.286
Antigua and Barbuda,ATG,2020-07-29,-21.429
Antigua and Barbuda,ATG,2020-07-30,-20.429
Antigua and Barbuda,ATG,2020-07-31,-19
Antigua and Barbuda,ATG,2020-08-01,-17.857
Antigua and Barbuda,ATG,2020-08-02,-15.714
Antigua and Barbuda,ATG,2020-08-03,-18.714
Antigua and Barbuda,ATG,2020-08-04,-23.857
Antigua and Barbuda,ATG,2020-08-05,-16.429
Antigua and Barbuda,ATG,2020-08-06,-15.143
Antigua and Barbuda,ATG,2020-08-07,-16.286
Antigua and Barbuda,ATG,2020-08-08,-17.143
Antigua and Barbuda,ATG,2020-08-09,-18.429
Antigua and Barbuda,ATG,2020-08-10,-15.143
Antigua and Barbuda,ATG,2020-08-11,-12.571
Antigua and Barbuda,ATG,2020-08-12,-14.429
Antigua and Barbuda,ATG,2020-08-13,-15.571
Antigua and Barbuda,ATG,2020-08-14,-15.286
Antigua and Barbuda,ATG,2020-08-15,-15.857
Antigua and Barbuda,ATG,2020-08-16,-16.143
Antigua and Barbuda,ATG,2020-08-17,-16.167
Antigua and Barbuda,ATG,2020-08-18,-15.6
Antigua and Barbuda,ATG,2020-08-19,-15.25
Antigua and Barbuda,ATG,2020-08-20,-15.667
Antigua and Barbuda,ATG,2020-09-13,-5.333
Antigua and Barbuda,ATG,2020-09-14,-5.25
Antigua and Barbuda,ATG,2020-09-15,-5.4
Antigua and Barbuda,ATG,2020-09-16,-5.667
Antigua and Barbuda,ATG,2020-09-17,-6.857
Antigua and Barbuda,ATG,2020-09-18,-7.143
Antigua and Barbuda,ATG,2020-09-19,-7.286
Antigua and Barbuda,ATG,2020-09-20,-8
Antigua and Barbuda,ATG,2020-09-21,-9
Antigua and Barbuda,ATG,2020-09-22,-10
Antigua and Barbuda,ATG,2020-09-23,-10.429
Antigua and Barbuda,ATG,2020-09-24,-10.143
Antigua and Barbuda,ATG,2020-09-25,-10.286
Antigua and Barbuda,ATG,2020-09-26,-10.143
Antigua and Barbuda,ATG,2020-09-27,-10.286
Antigua and Barbuda,ATG,2020-09-28,-9.857
Antigua and Barbuda,ATG,2020-09-29,-9.857
Antigua and Barbuda,ATG,2020-09-30,-9.571
Antigua and Barbuda,ATG,2020-10-01,-9.286
Antigua and Barbuda,ATG,2020-10-02,-8.286
Antigua and Barbuda,ATG,2020-10-03,-7.857
Antigua and Barbuda,ATG,2020-10-04,-6.857
Antigua and Barbuda,ATG,2020-10-05,-6.429
Antigua and Barbuda,ATG,2020-10-06,-6
Antigua and Barbuda,ATG,2020-10-07,-5.714
Antigua and Barbuda,ATG,2020-10-08,-5.286
Antigua and Barbuda,ATG,2020-10-09,-6.286
Antigua and Barbuda,ATG,2020-10-10,-6.571
Antigua and Barbuda,ATG,2020-10-11,-6.571
Antigua and Barbuda,ATG,2020-10-12,-6.429
Antigua and Barbuda,ATG,2020-10-13,-6.429
Antigua and Barbuda,ATG,2020-10-14,-6.143
Antigua and Barbuda,ATG,2020-10-15,-5.571
Antigua and Barbuda,ATG,2020-10-16,-4.857
Antigua and Barbuda,ATG,2020-10-17,-4
Antigua and Barbuda,ATG,2020-10-18,-4.143
Antigua and Barbuda,ATG,2020-10-19,-4.143
Antigua and Barbuda,ATG,2020-10-20,-3.857
Antigua and Barbuda,ATG,2020-10-21,-3.571
Antigua and Barbuda,ATG,2020-10-22,-3.286
Antigua and Barbuda,ATG,2020-10-23,-3
Antigua and Barbuda,ATG,2020-10-24,-3.571
Antigua and Barbuda,ATG,2020-10-25,-2.857
Antigua and Barbuda,ATG,2020-10-26,-2.714
Antigua and Barbuda,ATG,2020-10-27,-2.143
Antigua and Barbuda,ATG,2020-10-28,-2.571
Antigua and Barbuda,ATG,2020-10-29,-2.857
Antigua and Barbuda,ATG,2020-10-30,-3
Antigua and Barbuda,ATG,2020-10-31,-1.857
Antigua and Barbuda,ATG,2020-11-01,-1.857
Antigua and Barbuda,ATG,2020-11-02,-5
Antigua and Barbuda,ATG,2020-11-03,-4.429
Antigua and Barbuda,ATG,2020-11-04,-3.857
Antigua and Barbuda,ATG,2020-11-05,-3.857
Antigua and Barbuda,ATG,2020-11-06,-4.286
Antigua and Barbuda,ATG,2020-11-07,-5.857
Antigua and Barbuda,ATG,2020-11-08,-6.286
Antigua and Barbuda,ATG,2020-11-09,-4.857
Antigua and Barbuda,ATG,2020-11-10,-11.429
Antigua and Barbuda,ATG,2020-11-11,-13
Antigua and Barbuda,ATG,2020-11-12,-13
Antigua and Barbuda,ATG,2020-11-13,-12.714
Antigua and Barbuda,ATG,2020-11-14,-11.857
Antigua and Barbuda,ATG,2020-11-15,-12.143
Antigua and Barbuda,ATG,2020-11-16,-11.571
Antigua and Barbuda,ATG,2020-11-17,-5.857
Antigua and Barbuda,ATG,2020-11-18,-4.429
Antigua and Barbuda,ATG,2020-11-19,-4.143
Antigua and Barbuda,ATG,2020-11-20,-4
Antigua and Barbuda,ATG,2020-11-21,-4.286
Antigua and Barbuda,ATG,2020-11-22,-4.286
Antigua and Barbuda,ATG,2020-11-23,-3.429
Antigua and Barbuda,ATG,2020-11-24,-3.571
Argentina,ARG,2020-02-17,-5.667
Argentina,ARG,2020-02-18,-3.5
Argentina,ARG,2020-02-19,-2.8
Argentina,ARG,2020-02-20,-2.333
Argentina,ARG,2020-02-21,-1.429
Argentina,ARG,2020-02-22,-0.286
Argentina,ARG,2020-02-23,1.714
Argentina,ARG,2020-02-24,0.571
Argentina,ARG,2020-02-25,-2.286
Argentina,ARG,2020-02-26,-2
Argentina,ARG,2020-02-27,-2
Argentina,ARG,2020-02-28,-2.286
Argentina,ARG,2020-02-29,-2.286
Argentina,ARG,2020-03-01,-3
Argentina,ARG,2020-03-02,-0.143
Argentina,ARG,2020-03-03,3
Argentina,ARG,2020-03-04,3.143
Argentina,ARG,2020-03-05,3.714
Argentina,ARG,2020-03-06,4.571
Argentina,ARG,2020-03-07,4.857
Argentina,ARG,2020-03-08,5
Argentina,ARG,2020-03-09,5.143
Argentina,ARG,2020-03-10,5.571
Argentina,ARG,2020-03-11,4.143
Argentina,ARG,2020-03-12,4.714
Argentina,ARG,2020-03-13,5
Argentina,ARG,2020-03-14,4.714
Argentina,ARG,2020-03-15,6.571
Argentina,ARG,2020-03-16,7
Argentina,ARG,2020-03-17,4.286
Argentina,ARG,2020-03-18,3.714
Argentina,ARG,2020-03-19,3.286
Argentina,ARG,2020-03-20,-3.857
Argentina,ARG,2020-03-21,-11.571
Argentina,ARG,2020-03-22,-22.714
Argentina,ARG,2020-03-23,-33
Argentina,ARG,2020-03-24,-40.571
Argentina,ARG,2020-03-25,-46.143
Argentina,ARG,2020-03-26,-54.286
Argentina,ARG,2020-03-27,-55.571
Argentina,ARG,2020-03-28,-55.429
Argentina,ARG,2020-03-29,-55.429
Argentina,ARG,2020-03-30,-53.571
Argentina,ARG,2020-03-31,-52.857
Argentina,ARG,2020-04-01,-52.286
Argentina,ARG,2020-04-02,-51.571
Argentina,ARG,2020-04-03,-50.429
Argentina,ARG,2020-04-04,-49.429
Argentina,ARG,2020-04-05,-48.429
Argentina,ARG,2020-04-06,-47
Argentina,ARG,2020-04-07,-42.857
Argentina,ARG,2020-04-08,-40.286
Argentina,ARG,2020-04-09,-37.857
Argentina,ARG,2020-04-10,-40.286
Argentina,ARG,2020-04-11,-39.286
Argentina,ARG,2020-04-12,-38.857
Argentina,ARG,2020-04-13,-38.714
Argentina,ARG,2020-04-14,-38.857
Argentina,ARG,2020-04-15,-39.286
Argentina,ARG,2020-04-16,-39.429
Argentina,ARG,2020-04-17,-35.286
Argentina,ARG,2020-04-18,-35.571
Argentina,ARG,2020-04-19,-35.857
Argentina,ARG,2020-04-20,-35.429
Argentina,ARG,2020-04-21,-35.857
Argentina,ARG,2020-04-22,-36.286
Argentina,ARG,2020-04-23,-36.857
Argentina,ARG,2020-04-24,-37.571
Argentina,ARG,2020-04-25,-38
Argentina,ARG,2020-04-26,-37.857
Argentina,ARG,2020-04-27,-38.286
Argentina,ARG,2020-04-28,-39.286
Argentina,ARG,2020-04-29,-38.286
Argentina,ARG,2020-04-30,-36.143
Argentina,ARG,2020-05-01,-41.429
Argentina,ARG,2020-05-02,-39.571
Argentina,ARG,2020-05-03,-39
Argentina,ARG,2020-05-04,-37.857
Argentina,ARG,2020-05-05,-36
Argentina,ARG,2020-05-06,-35.714
Argentina,ARG,2020-05-07,-36.143
Argentina,ARG,2020-05-08,-28.571
Argentina,ARG,2020-05-09,-27.714
Argentina,ARG,2020-05-10,-26.714
Argentina,ARG,2020-05-11,-25.571
Argentina,ARG,2020-05-12,-24.571
Argentina,ARG,2020-05-13,-24.143
Argentina,ARG,2020-05-14,-24.143
Argentina,ARG,2020-05-15,-24.143
Argentina,ARG,2020-05-16,-24
Argentina,ARG,2020-05-17,-23.857
Argentina,ARG,2020-05-18,-23.857
Argentina,ARG,2020-05-19,-24
Argentina,ARG,2020-05-20,-24.286
Argentina,ARG,2020-05-21,-24.857
Argentina,ARG,2020-05-22,-25.429
Argentina,ARG,2020-05-23,-25
Argentina,ARG,2020-05-24,-24.286
Argentina,ARG,2020-05-25,-28.429
Argentina,ARG,2020-05-26,-28.429
Argentina,ARG,2020-05-27,-28.143
Argentina,ARG,2020-05-28,-27.571
Argentina,ARG,2020-05-29,-27
Argentina,ARG,2020-05-30,-27.429
Argentina,ARG,2020-05-31,-28
Argentina,ARG,2020-06-01,-23.857
Argentina,ARG,2020-06-02,-23.571
Argentina,ARG,2020-06-03,-23.429
Argentina,ARG,2020-06-04,-23.143
Argentina,ARG,2020-06-05,-22.857
Argentina,ARG,2020-06-06,-21.857
Argentina,ARG,2020-06-07,-21
Argentina,ARG,2020-06-08,-20
Argentina,ARG,2020-06-09,-19.429
Argentina,ARG,2020-06-10,-18.429
Argentina,ARG,2020-06-11,-17.571
Argentina,ARG,2020-06-12,-16.857
Argentina,ARG,2020-06-13,-16.571
Argentina,ARG,2020-06-14,-16
Argentina,ARG,2020-06-15,-19.286
Argentina,ARG,2020-06-16,-18.571
Argentina,ARG,2020-06-17,-18.857
Argentina,ARG,2020-06-18,-19.143
Argentina,ARG,2020-06-19,-18.571
Argentina,ARG,2020-06-20,-17.714
Argentina,ARG,2020-06-21,-18.286
Argentina,ARG,2020-06-22,-16.143
Argentina,ARG,2020-06-23,-17.571
Argentina,ARG,2020-06-24,-18.286
Argentina,ARG,2020-06-25,-18.714
Argentina,ARG,2020-06-26,-19.714
Argentina,ARG,2020-06-27,-20.857
Argentina,ARG,2020-06-28,-20.857
Argentina,ARG,2020-06-29,-20.286
Argentina,ARG,2020-06-30,-20.571
Argentina,ARG,2020-07-01,-20.429
Argentina,ARG,2020-07-02,-20.286
Argentina,ARG,2020-07-03,-20.143
Argentina,ARG,2020-07-04,-20.143
Argentina,ARG,2020-07-05,-19.857
Argentina,ARG,2020-07-06,-19.571
Argentina,ARG,2020-07-07,-18.571
Argentina,ARG,2020-07-08,-16.571
Argentina,ARG,2020-07-09,-19.143
Argentina,ARG,2020-07-10,-20.571
Argentina,ARG,2020-07-11,-20.571
Argentina,ARG,2020-07-12,-21
Argentina,ARG,2020-07-13,-20.571
Argentina,ARG,2020-07-14,-20.429
Argentina,ARG,2020-07-15,-21.571
Argentina,ARG,2020-07-16,-18.857
Argentina,ARG,2020-07-17,-16.857
Argentina,ARG,2020-07-18,-16.571
Argentina,ARG,2020-07-19,-15.571
Argentina,ARG,2020-07-20,-15.286
Argentina,ARG,2020-07-21,-16
Argentina,ARG,2020-07-22,-17
Argentina,ARG,2020-07-23,-18
Argentina,ARG,2020-07-24,-19
Argentina,ARG,2020-07-25,-19.286
Argentina,ARG,2020-07-26,-19.714
Argentina,ARG,2020-07-27,-20.429
Argentina,ARG,2020-07-28,-20
Argentina,ARG,2020-07-29,-19.429
Argentina,ARG,2020-07-30,-18.571
Argentina,ARG,2020-07-31,-18.143
Argentina,ARG,2020-08-01,-17.714
Argentina,ARG,2020-08-02,-17.143
Argentina,ARG,2020-08-03,-16.857
Argentina,ARG,2020-08-04,-16.429
Argentina,ARG,2020-08-05,-15.857
Argentina,ARG,2020-08-06,-15.571
Argentina,ARG,2020-08-07,-15.714
Argentina,ARG,2020-08-08,-15.571
Argentina,ARG,2020-08-09,-15.857
Argentina,ARG,2020-08-10,-15.429
Argentina,ARG,2020-08-11,-15.143
Argentina,ARG,2020-08-12,-15.143
Argentina,ARG,2020-08-13,-14.571
Argentina,ARG,2020-08-14,-13.714
Argentina,ARG,2020-08-15,-12.429
Argentina,ARG,2020-08-16,-11.143
Argentina,ARG,2020-08-17,-14.857
Argentina,ARG,2020-08-18,-15
Argentina,ARG,2020-08-19,-15.714
Argentina,ARG,2020-08-20,-16.571
Argentina,ARG,2020-08-21,-17
Argentina,ARG,2020-08-22,-18.429
Argentina,ARG,2020-08-23,-19.857
Argentina,ARG,2020-08-24,-16.857
Argentina,ARG,2020-08-25,-17.857
Argentina,ARG,2020-08-26,-18.429
Argentina,ARG,2020-08-27,-18.571
Argentina,ARG,2020-08-28,-19.143
Argentina,ARG,2020-08-29,-20.143
Argentina,ARG,2020-08-30,-20.429
Argentina,ARG,2020-08-31,-20.857
Argentina,ARG,2020-09-01,-21
Argentina,ARG,2020-09-02,-21.857
Argentina,ARG,2020-09-03,-21.429
Argentina,ARG,2020-09-04,-20.857
Argentina,ARG,2020-09-05,-19.429
Argentina,ARG,2020-09-06,-19.143
Argentina,ARG,2020-09-07,-18.143
Argentina,ARG,2020-09-08,-17
Argentina,ARG,2020-09-09,-15.143
Argentina,ARG,2020-09-10,-15
Argentina,ARG,2020-09-11,-15.286
Argentina,ARG,2020-09-12,-16
Argentina,ARG,2020-09-13,-16
Argentina,ARG,2020-09-14,-16.571
Argentina,ARG,2020-09-15,-17
Argentina,ARG,2020-09-16,-17.286
Argentina,ARG,2020-09-17,-17.857
Argentina,ARG,2020-09-18,-17.857
Argentina,ARG,2020-09-19,-17.714
Argentina,ARG,2020-09-20,-17.714
Argentina,ARG,2020-09-21,-17.714
Argentina,ARG,2020-09-22,-17.857
Argentina,ARG,2020-09-23,-17.857
Argentina,ARG,2020-09-24,-18
Argentina,ARG,2020-09-25,-18.857
Argentina,ARG,2020-09-26,-20.143
Argentina,ARG,2020-09-27,-21.143
Argentina,ARG,2020-09-28,-23
Argentina,ARG,2020-09-29,-22.286
Argentina,ARG,2020-09-30,-22.143
Argentina,ARG,2020-10-01,-21.429
Argentina,ARG,2020-10-02,-20.143
Argentina,ARG,2020-10-03,-18.714
Argentina,ARG,2020-10-04,-18.143
Argentina,ARG,2020-10-05,-15.429
Argentina,ARG,2020-10-06,-14.857
Argentina,ARG,2020-10-07,-13.714
Argentina,ARG,2020-10-08,-12.571
Argentina,ARG,2020-10-09,-12
Argentina,ARG,2020-10-10,-11.286
Argentina,ARG,2020-10-11,-10.286
Argentina,ARG,2020-10-12,-13.429
Argentina,ARG,2020-10-13,-13.429
Argentina,ARG,2020-10-14,-13.429
Argentina,ARG,2020-10-15,-13.429
Argentina,ARG,2020-10-16,-12.571
Argentina,ARG,2020-10-17,-11.143
Argentina,ARG,2020-10-18,-11.286
Argentina,ARG,2020-10-19,-9.857
Argentina,ARG,2020-10-20,-11
Argentina,ARG,2020-10-21,-12
Argentina,ARG,2020-10-22,-13.571
Argentina,ARG,2020-10-23,-14.714
Argentina,ARG,2020-10-24,-16.714
Argentina,ARG,2020-10-25,-18.143
Argentina,ARG,2020-10-26,-16.286
Argentina,ARG,2020-10-27,-15.571
Argentina,ARG,2020-10-28,-15.857
Argentina,ARG,2020-10-29,-15.429
Argentina,ARG,2020-10-30,-15.714
Argentina,ARG,2020-10-31,-15.429
Argentina,ARG,2020-11-01,-13.857
Argentina,ARG,2020-11-02,-14.143
Argentina,ARG,2020-11-03,-13.857
Argentina,ARG,2020-11-04,-12.714
Argentina,ARG,2020-11-05,-11.571
Argentina,ARG,2020-11-06,-10.714
Argentina,ARG,2020-11-07,-10.429
Argentina,ARG,2020-11-08,-10.143
Argentina,ARG,2020-11-09,-9.571
Argentina,ARG,2020-11-10,-9.143
Argentina,ARG,2020-11-11,-9
Argentina,ARG,2020-11-12,-9.286
Argentina,ARG,2020-11-13,-9.714
Argentina,ARG,2020-11-14,-10.286
Argentina,ARG,2020-11-15,-10.143
Argentina,ARG,2020-11-16,-10.286
Argentina,ARG,2020-11-17,-10.857
Argentina,ARG,2020-11-18,-11.143
Argentina,ARG,2020-11-19,-11.286
Argentina,ARG,2020-11-20,-10.857
Argentina,ARG,2020-11-21,-10.143
Argentina,ARG,2020-11-22,-9.571
Argentina,ARG,2020-11-23,-13
Argentina,ARG,2020-11-24,-13.143
Aruba,ABW,2020-02-17,-2.333
Aruba,ABW,2020-02-18,-3
Aruba,ABW,2020-02-19,-4
Aruba,ABW,2020-02-20,-3.5
Aruba,ABW,2020-02-21,-1.714
Aruba,ABW,2020-02-22,-0.714
Aruba,ABW,2020-02-23,-1.571
Aruba,ABW,2020-02-24,-5.714
Aruba,ABW,2020-02-25,-4.571
Aruba,ABW,2020-02-26,-3.571
Aruba,ABW,2020-02-27,-3.143
Aruba,ABW,2020-02-28,-3.571
Aruba,ABW,2020-02-29,-3.143
Aruba,ABW,2020-03-01,-0.143
Aruba,ABW,2020-03-02,5
Aruba,ABW,2020-03-03,4.857
Aruba,ABW,2020-03-04,5.429
Aruba,ABW,2020-03-05,5.286
Aruba,ABW,2020-03-06,5.143
Aruba,ABW,2020-03-07,4.429
Aruba,ABW,2020-03-08,3.571
Aruba,ABW,2020-03-09,3.143
Aruba,ABW,2020-03-10,2.714
Aruba,ABW,2020-03-11,2.143
Aruba,ABW,2020-03-12,2.429
Aruba,ABW,2020-03-13,7.429
Aruba,ABW,2020-03-14,8.429
Aruba,ABW,2020-03-15,6.571
Aruba,ABW,2020-03-16,6.286
Aruba,ABW,2020-03-17,7.571
Aruba,ABW,2020-03-18,-0.714
Aruba,ABW,2020-03-19,-1.857
Aruba,ABW,2020-03-20,-8.571
Aruba,ABW,2020-03-21,-13.429
Aruba,ABW,2020-03-22,-16.714
Aruba,ABW,2020-03-23,-19.571
Aruba,ABW,2020-03-24,-23.714
Aruba,ABW,2020-03-25,-18.143
Aruba,ABW,2020-03-26,-19.571
Aruba,ABW,2020-03-27,-19
Aruba,ABW,2020-03-28,-16.714
Aruba,ABW,2020-03-29,-21
Aruba,ABW,2020-03-30,-24.429
Aruba,ABW,2020-03-31,-26.857
Aruba,ABW,2020-04-01,-29.143
Aruba,ABW,2020-04-02,-32.143
Aruba,ABW,2020-04-03,-36.143
Aruba,ABW,2020-04-04,-40.286
Aruba,ABW,2020-04-05,-38
Aruba,ABW,2020-04-06,-36.286
Aruba,ABW,2020-04-07,-35
Aruba,ABW,2020-04-08,-32.857
Aruba,ABW,2020-04-09,-29.286
Aruba,ABW,2020-04-10,-38.571
Aruba,ABW,2020-04-11,-36.571
Aruba,ABW,2020-04-12,-42.571
Aruba,ABW,2020-04-13,-51
Aruba,ABW,2020-04-14,-49.714
Aruba,ABW,2020-04-15,-50.857
Aruba,ABW,2020-04-16,-53.714
Aruba,ABW,2020-04-17,-43.857
Aruba,ABW,2020-04-18,-46
Aruba,ABW,2020-04-19,-40.714
Aruba,ABW,2020-04-20,-32.286
Aruba,ABW,2020-04-21,-34.571
Aruba,ABW,2020-04-22,-34.857
Aruba,ABW,2020-04-23,-34.571
Aruba,ABW,2020-04-24,-33.429
Aruba,ABW,2020-04-25,-31.429
Aruba,ABW,2020-04-26,-27.714
Aruba,ABW,2020-04-27,-35
Aruba,ABW,2020-04-28,-31.857
Aruba,ABW,2020-04-29,-29.857
Aruba,ABW,2020-04-30,-26
Aruba,ABW,2020-05-01,-34.571
Aruba,ABW,2020-05-02,-32.857
Aruba,ABW,2020-05-03,-33.429
Aruba,ABW,2020-05-04,-23.857
Aruba,ABW,2020-05-05,-24.143
Aruba,ABW,2020-05-06,-24
Aruba,ABW,2020-05-07,-26
Aruba,ABW,2020-05-08,-15.857
Aruba,ABW,2020-05-09,-14.714
Aruba,ABW,2020-05-10,-13.714
Aruba,ABW,2020-05-11,-14.857
Aruba,ABW,2020-05-12,-15.571
Aruba,ABW,2020-05-13,-16.429
Aruba,ABW,2020-05-14,-17.286
Aruba,ABW,2020-05-15,-18.429
Aruba,ABW,2020-05-16,-20.714
Aruba,ABW,2020-05-17,-20.857
Aruba,ABW,2020-05-18,-20.429
Aruba,ABW,2020-05-19,-20.143
Aruba,ABW,2020-05-20,-17
Aruba,ABW,2020-05-21,-24.286
Aruba,ABW,2020-05-22,-20.857
Aruba,ABW,2020-05-23,-18.714
Aruba,ABW,2020-05-24,-17.571
Aruba,ABW,2020-05-25,-16.143
Aruba,ABW,2020-05-26,-15.143
Aruba,ABW,2020-05-27,-16.714
Aruba,ABW,2020-05-28,-7.429
Aruba,ABW,2020-05-29,-8
Aruba,ABW,2020-05-30,-6.857
Aruba,ABW,2020-05-31,-5.286
Aruba,ABW,2020-06-01,-4.857
Aruba,ABW,2020-06-02,-4.286
Aruba,ABW,2020-06-03,-3.571
Aruba,ABW,2020-06-04,-3.571
Aruba,ABW,2020-06-05,-4.286
Aruba,ABW,2020-06-06,-4.857
Aruba,ABW,2020-06-07,-5.571
Aruba,ABW,2020-06-08,-5.714
Aruba,ABW,2020-06-09,-6.286
Aruba,ABW,2020-06-10,-7.143
Aruba,ABW,2020-06-11,-7.571
Aruba,ABW,2020-06-12,-7.857
Aruba,ABW,2020-06-13,-8.571
Aruba,ABW,2020-06-14,-8.857
Aruba,ABW,2020-06-15,-9.286
Aruba,ABW,2020-06-16,-9.286
Aruba,ABW,2020-06-17,-9.286
Aruba,ABW,2020-06-18,-9.429
Aruba,ABW,2020-06-19,-9
Aruba,ABW,2020-06-20,-7.714
Aruba,ABW,2020-06-21,-8.286
Aruba,ABW,2020-06-22,-8.714
Aruba,ABW,2020-06-23,-8.286
Aruba,ABW,2020-06-24,-7.714
Aruba,ABW,2020-06-25,-6.286
Aruba,ABW,2020-06-26,-5.571
Aruba,ABW,2020-06-27,-6.429
Aruba,ABW,2020-06-28,-4.857
Aruba,ABW,2020-06-29,-3.143
Aruba,ABW,2020-06-30,-2.143
Aruba,ABW,2020-07-01,-0.714
Aruba,ABW,2020-07-02,-0.714
Aruba,ABW,2020-07-03,-0.429
Aruba,ABW,2020-07-04,-0.143
Aruba,ABW,2020-07-05,-0.429
Aruba,ABW,2020-07-06,-0.429
Aruba,ABW,2020-07-07,-1.143
Aruba,ABW,2020-07-08,-2.286
Aruba,ABW,2020-07-09,-2.714
Aruba,ABW,2020-07-10,-4.143
Aruba,ABW,2020-07-11,-4.429
Aruba,ABW,2020-07-12,-5.571
Aruba,ABW,2020-07-13,-6.143
Aruba,ABW,2020-07-14,-6.429
Aruba,ABW,2020-07-15,-6.857
Aruba,ABW,2020-07-16,-7.714
Aruba,ABW,2020-07-17,-7.714
Aruba,ABW,2020-07-18,-8.429
Aruba,ABW,2020-07-19,-7.857
Aruba,ABW,2020-07-20,-7.857
Aruba,ABW,2020-07-21,-7.857
Aruba,ABW,2020-07-22,-7.571
Aruba,ABW,2020-07-23,-6.857
Aruba,ABW,2020-07-24,-5.714
Aruba,ABW,2020-07-25,-6
Aruba,ABW,2020-07-26,-5.857
Aruba,ABW,2020-07-27,-5.143
Aruba,ABW,2020-07-28,-4.429
Aruba,ABW,2020-07-29,-4.143
Aruba,ABW,2020-07-30,-4
Aruba,ABW,2020-07-31,-3.857
Aruba,ABW,2020-08-01,-1.714
Aruba,ABW,2020-08-02,-0.571
Aruba,ABW,2020-08-03,-0.429
Aruba,ABW,2020-08-04,0.143
Aruba,ABW,2020-08-05,1.143
Aruba,ABW,2020-08-06,1.571
Aruba,ABW,2020-08-07,0.429
Aruba,ABW,2020-08-08,-1.571
Aruba,ABW,2020-08-09,-3.714
Aruba,ABW,2020-08-10,-4.714
Aruba,ABW,2020-08-11,-6.143
Aruba,ABW,2020-08-12,-7.857
Aruba,ABW,2020-08-13,-9.143
Aruba,ABW,2020-08-14,-10
Aruba,ABW,2020-08-15,-10.143
Aruba,ABW,2020-08-16,-10.143
Aruba,ABW,2020-08-17,-10.667
Aruba,ABW,2020-08-18,-10.8
Aruba,ABW,2020-08-19,-11
Aruba,ABW,2020-08-20,-11
Aruba,ABW,2020-09-13,-5.667
Aruba,ABW,2020-09-14,-6.75
Aruba,ABW,2020-09-15,-7.6
Aruba,ABW,2020-09-16,-8.5
Aruba,ABW,2020-09-17,-9.429
Aruba,ABW,2020-09-18,-9.571
Aruba,ABW,2020-09-19,-10.429
Aruba,ABW,2020-09-20,-11.429
Aruba,ABW,2020-09-21,-11.714
Aruba,ABW,2020-09-22,-12.143
Aruba,ABW,2020-09-23,-12
Aruba,ABW,2020-09-24,-11.571
Aruba,ABW,2020-09-25,-11.286
Aruba,ABW,2020-09-26,-9.571
Aruba,ABW,2020-09-27,-8.143
Aruba,ABW,2020-09-28,-7.571
Aruba,ABW,2020-09-29,-6.714
Aruba,ABW,2020-09-30,-5.857
Aruba,ABW,2020-10-01,-4.429
Aruba,ABW,2020-10-02,-3.714
Aruba,ABW,2020-10-03,-5
Aruba,ABW,2020-10-04,-4.571
Aruba,ABW,2020-10-05,-3.857
Aruba,ABW,2020-10-06,-3.857
Aruba,ABW,2020-10-07,-4
Aruba,ABW,2020-10-08,-4.857
Aruba,ABW,2020-10-09,-6
Aruba,ABW,2020-10-10,-5.286
Aruba,ABW,2020-10-11,-6.143
Aruba,ABW,2020-10-12,-7
Aruba,ABW,2020-10-13,-7.286
Aruba,ABW,2020-10-14,-7.571
Aruba,ABW,2020-10-15,-7.571
Aruba,ABW,2020-10-16,-7.429
Aruba,ABW,2020-10-17,-7.857
Aruba,ABW,2020-10-18,-7.857
Aruba,ABW,2020-10-19,-7.857
Aruba,ABW,2020-10-20,-9.857
Aruba,ABW,2020-10-21,-9.429
Aruba,ABW,2020-10-22,-9
Aruba,ABW,2020-10-23,-7.857
Aruba,ABW,2020-10-24,-6.429
Aruba,ABW,2020-10-25,-6
Aruba,ABW,2020-10-26,-5.429
Aruba,ABW,2020-10-27,-2.857
Aruba,ABW,2020-10-28,-2.714
Aruba,ABW,2020-10-29,-2.429
Aruba,ABW,2020-10-30,-2.429
Aruba,ABW,2020-10-31,-2.286
Aruba,ABW,2020-11-01,-2.286
Aruba,ABW,2020-11-02,-1.857
Aruba,ABW,2020-11-03,-1.714
Aruba,ABW,2020-11-04,-1.857
Aruba,ABW,2020-11-05,-2.286
Aruba,ABW,2020-11-06,-3
Aruba,ABW,2020-11-07,-4
